t,mode,err_norm,tau_norm,tau_smoothness_step,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,q4,qd4,tau4,q5,qd5,tau5,q6,qd6,tau6,q7,qd7,tau7
0.02,pd_gc_low_gain,2.411074462591757e-12,22.747212681185843,1.572292797484425e-10,1.1038795598088881e-12,-1.197115896885883e-10,9.094356160306195e-10,-0.7000000000000101,-1.1705942946654622e-12,-6.1881917574608245,1.9571399887110383e-12,-2.005413446075846e-10,-0.5866908414617428,-2.1999999999999975,-1.8446284509986526e-13,21.7361761480633,8.740276271251397e-13,-1.1127047588456831e-10,0.6322073209022454,1.6000000000000143,-1.677784099803724e-12,2.4365367923017267,0.7999999999999902,5.56132597572671e-13,-0.0031962575674093626
0.022,pd_gc_low_gain,1.9697133585209208e-12,22.747212681186806,1.8295412612485342e-10,9.00000157959539e-13,-1.0193970092467457e-10,7.938259454277627e-10,-0.7000000000000111,-4.720363182646184e-13,-6.188191757467673,1.6083371665900391e-12,-1.7440141106049958e-10,-0.5866908415696005,-2.1999999999999975,-1.0780586148724336e-13,21.736176148062246,6.947541443750606e-13,-8.963674137503957e-11,0.6322073208104887,1.6000000000000116,-1.3590084918030188e-12,2.4365367923005707,0.7999999999999914,6.297668170064508e-13,-0.0031962575695723768
0.024,pd_gc_low_gain,1.5984040568459443e-12,22.747212681188685,1.8985477882411749e-10,7.290877550263232e-13,-8.545620146660788e-11,6.775779001543404e-10,-0.7000000000000111,-1.0192655479883943e-14,-6.188191757472531,1.3112752936033337e-12,-1.4853093649335275e-10,-0.5866908416990037,-2.1999999999999975,-8.419991443950283e-14,21.736176148061656,5.510090892366673e-13,-7.187252756919664e-11,0.6322073207346018,1.6000000000000094,-1.0965460721155545e-12,2.4365367922996017,0.7999999999999926,6.273012897099479e-13,-0.003196257571107497
0.026000000000000002,pd_gc_low_gain,1.2898817036827564e-12,22.74721268119093,1.821158702028338e-10,5.874986324015283e-13,-7.079456131239746e-11,5.690299000652023e-10,-0.7000000000000105,2.7581083797207793e-13,-6.1881917574758125,1.0621717178322862e-12,-1.2455178788552376e-10,-0.5866908418314529,-2.1999999999999975,-8.748020454870485e-14,21.736176148061382,4.3613921792540165e-13,-5.743493565563283e-11,0.6322073206727306,1.6000000000000076,-8.847613221239196e-13,2.4365367922988113,0.7999999999999938,5.835121083478874e-13,-0.0031962575721963906
0.028,pd_gc_low_gain,1.0359982193220707e-12,22.74721268119317,1.6604495467873928e-10,4.712745395406567e-13,-5.8112046430435806e-11,4.720619838907211e-10,-0.7000000000000096,4.3689546941236477e-13,-6.188191757477907,8.557395463103649e-13,-1.0321608576096066e-10,-0.586690841956597,-2.1999999999999975,-1.0054588801730469e-13,21.73617614806128,3.445811524330596e-13,-4.577903274617102e-11,0.6322073206227136,1.6000000000000063,-7.133021114425548e-13,2.436536792298176,0.7999999999999948,5.208694190425117e-13,-0.0031962575729714226
0.03,pd_gc_low_gain,8.286728678808968e-13,22.74721268119523,1.4630697812829324e-10,3.765625444266707e-13,-4.7355997556992956e-11,3.8793334343142437e-10,-0.7000000000000086,5.122835116414258e-13,-6.188191757479153,6.862389541552304e-13,-8.475029607756722e-11,-0.5866908420693312,-2.199999999999998,-1.1499626969439273e-13,21.73617614806126,2.7175488761052264e-13,-3.641313241126849e-11,0.6322073205825017,1.6000000000000052,-5.743550790808943e-13,2.4365367922976633,0.7999999999999957,4.5162607922286676e-13,-0.0031962575735247157
0.032,pd_gc_low_gain,6.604104008115201e-13,22.747212681197016,1.2582918364416964e-10,2.9983063695625437e-13,-3.8365953735208186e-11,3.164294811218839e-10,-0.7000000000000075,5.309868257201251e-13,-6.188191757479806,5.480769369809696e-13,-6.908100858713042e-11,-0.5866908421677308,-2.1999999999999984,-1.265267021726722e-13,21.736176148061276,2.1392659184710274e-13,-2.891414788170995e-11,0.6322073205503002,1.6000000000000043,-4.624977469279587e-13,2.43653679229725,0.7999999999999965,3.8384886117739634e-13,-0.003196257573920753
0.034,pd_gc_low_gain,5.245380364589327e-13,22.747212681198516,1.0631625502740791e-10,2.3796038888196935e-13,-3.0935124037142505e-11,2.5656845066820714e-10,-0.7000000000000065,5.151650356667794e-13,-6.188191757480053,4.361203276018983e-13,-5.5978304689535646e-11,-0.5866908422517454,-2.199999999999999,-1.313573373574445e-13,21.736176148061293,1.6807269015292958e-13,-2.292695084708658e-11,0.6322073205245883,1.6000000000000036,-3.7419149349435843e-13,2.4365367922969163,0.7999999999999972,3.2081484419049725e-13,-0.0031962575742062226
0.036000000000000004,pd_gc_low_gain,4.1527125753593665e-13,22.74721268119975,8.862334869324691e-11,1.8826791827460356e-13,-2.4846235303682884e-11,2.0702745270471876e-10,-0.7000000000000055,4.785819762230185e-13,-6.18819175748006,3.4583240018154506e-13,-4.514396371017661e-11,-0.5866908423223162,-2.1999999999999993,-1.3130215599179332e-13,21.736176148061297,1.3175730507526047e-13,-1.8157692538834557e-11,0.632207320504108,1.600000000000003,-3.0074574433563173e-13,2.436536792296653,0.7999999999999977,2.6584610443078325e-13,-0.0031962575744116967
0.038,pd_gc_low_gain,3.277034120303991e-13,22.747212681200732,7.311577480602538e-11,1.484853151095816e-13,-1.9891301582510995e-11,1.6639293039479607e-10,-0.7000000000000046,4.316167206182753e-13,-6.18819175747991,2.733055198423491e-13,-3.626344016959797e-11,-0.5866908423808787,-2.1999999999999997,-1.2670442305667732e-13,21.73617614806129,1.0302554111641333e-13,-1.4365881979423568e-11,0.6322073204878262,1.6000000000000025,-2.43189332339535e-13,2.436536792296438,0.7999999999999982,2.178399963283907e-13,-0.0031962575745627417
0.04,pd_gc_low_gain,2.5772508439503125e-13,22.7472126812015,5.98305558412098e-11,1.1672221151010275e-13,-1.5881551799739424e-11,1.332996984731937e-10,-0.7000000000000038,3.810415451449729e-13,-6.188191757479673,2.1523561718018706e-13,-2.9034951331081025e-11,-0.5866908424290178,-2.2,-1.1918672711294275e-13,21.73617614806125,8.031354044033839e-14,-1.135600033803747e-11,0.6322073204749012,1.600000000000002,-1.9561433068886556e-13,2.436536792296265,0.7999999999999985,1.7715227225679329e-13,-0.003196257574671975
0.042,pd_gc_low_gain,2.0193843410605856e-13,22.747212681202093,4.8638709566024026e-11,9.141939028235028e-14,-1.2651410613876232e-11,1.0650197413777185e-10,-0.7000000000000032,3.308419545297782e-13,-6.18819175747939,1.6886731310077034e-13,-2.3184152039708366e-11,-0.5866908424682932,-2.2,-1.0959555193173853e-13,21.736176148061208,6.237342227771523e-14,-8.970059081311582e-12,0.632207320464657,1.6000000000000019,-1.574978415091201e-13,2.436536792296127,0.7999999999999988,1.4353211414132912e-13,-0.0031962575747518265
0.044,pd_gc_low_gain,1.5755476567507333e-13,22.747212681202527,3.9315097609087083e-11,7.130133858313652e-14,-1.0059025849606883e-11,8.49030986858396e-11,-0.7000000000000026,2.8357184620633477e-13,-6.188191757479103,1.31927041643278e-13,-1.8470135728746167e-11,-0.5866908425001252,-2.2,-9.909800183113315e-14,21.736176148061134,4.821166819018594e-14,-7.080877043764645e-12,0.6322073204565462,1.6000000000000016,-1.2703375316465222e-13,2.4365367922960126,0.799999999999999,1.160604867342305e-13,-0.0031962575748120483
0.046,pd_gc_low_gain,1.2230345243750234e-13,22.74721268120288,3.165815012471484e-11,5.533145047214737e-14,-7.984944055494573e-12,6.75611274039227e-11,-0.7000000000000022,2.402708916543828e-13,-6.188191757478833,1.0255435088373193e-13,-1.468634537977303e-11,-0.5866908425258206,-2.2,-8.824194254909059e-14,21.73617614806108,3.7038640529481525e-14,-5.586513830352207e-12,0.6322073204501311,1.6000000000000014,-1.0163717724355403e-13,2.4365367922959265,0.7999999999999993,9.317020220422271e-14,-0.0031962575748569247
0.048,pd_gc_low_gain,9.434516418681082e-14,22.747212681203134,2.5397114453260036e-11,4.2671788121232866e-14,-6.329831175457251e-12,5.368135036957612e-11,-0.7000000000000017,2.0200169286535847e-13,-6.188191757478566,7.923693024203042e-14,-1.1658710320850753e-11,-0.5866908425464741,-2.2,-7.714595585843194e-14,21.736176148061023,2.8227745513023622e-14,-4.405447508228951e-12,0.6322073204450598,1.6000000000000012,-8.124113180699826e-14,2.436536792295853,0.7999999999999994,7.44685797661625e-14,-0.0031962575748901
0.05,pd_gc_low_gain,7.219984951661558e-14,22.747212681203333,2.0302534329453678e-11,3.264792485614097e-14,-5.011931632545946e-12,4.260194670335144e-11,-0.7000000000000014,1.687171213180043e-13,-6.188191757478348,6.07520317120463e-14,-9.24244926499206e-12,-0.5866908425630075,-2.2,-6.633074840763136e-14,21.73617614806097,2.1282429845862448e-14,-3.4726578335805875e-12,0.6322073204410559,1.600000000000001,-6.509272723526918e-14,2.4365367922957986,0.7999999999999995,5.90197576327154e-14,-0.003196257574914125
0.052000000000000005,pd_gc_low_gain,5.4679229782241895e-14,22.747212681203457,1.61999588447236e-11,2.4718994421636175e-14,-3.964465217252399e-12,3.3777604433575984e-11,-0.7000000000000011,1.400559429525704e-13,-6.188191757478138,4.611535911005219e-14,-7.318336300997054e-12,-0.5866908425762184,-2.2,-5.638859131226646e-14,21.736176148060903,1.5809632102529165e-14,-2.736398871666641e-12,0.6322073204378951,1.600000000000001,-5.1897341746406214e-14,2.4365367922957484,0.7999999999999996,4.7204690375930785e-14,-0.0031962575749317633
0.054,pd_gc_low_gain,4.0831766791678166e-14,22.747212681203575,1.289533649677745e-11,1.8452516172529315e-14,-3.133239124553431e-12,2.676249674390134e-11,-0.7000000000000008,1.1539208630632412e-13,-6.188191757477977,3.453742088599538e-14,-5.788969112028406e-12,-0.5866908425867463,-2.2,-4.7844550302178025e-14,21.736176148060864,1.1498509877410515e-14,-2.155561112559325e-12,0.6322073204354026,1.600000000000001,-4.162462555014753e-14,2.4365367922957146,0.7999999999999997,3.720097400785962e-14,-0.0031962575749465397
0.056,pd_gc_low_gain,2.989629666449463e-14,22.747212681203642,1.0251698251660558e-11,1.3503570355527998e-14,-2.4744729085006586e-12,2.1194573224972844e-11,-0.7000000000000006,9.462719921826382e-14,-6.188191757477821,2.5386895087479216e-14,-4.575262899258083e-12,-0.5866908425951247,-2.2,-4.09426617733285e-14,21.73617614806081,8.103443758743436e-15,-1.69753305933354e-12,0.6322073204334355,1.600000000000001,-3.38911226814641e-14,2.4365367922956835,0.7999999999999998,2.955081795901633e-14,-0.0031962575749569593
0.058,pd_gc_low_gain,2.1273055836226887e-14,22.747212681203703,8.123780295485138e-12,9.597610117901137e-15,-1.9529801188134303e-12,1.678116754528349e-11,-0.7000000000000005,7.74017428157148e-14,-6.188191757477701,1.816023621726443e-14,-3.613329435107393e-12,-0.5866908426017655,-2.2,-3.403355720174104e-14,21.73617614806078,5.430312299145108e-15,-1.3365657297991638e-12,0.6322073204318859,1.600000000000001,-2.6878294704675937e-14,2.43653679229566,0.7999999999999998,2.3623764286622925e-14,-0.003196257574965829
0.06,pd_gc_low_gain,1.448205733023788e-14,22.74721268120373,6.448058409384923e-12,6.516510445986227e-15,-1.5405498359574546e-12,1.3286956426977967e-11,-0.7000000000000004,6.290828736328561e-14,-6.188191757477588,1.245659427019867e-14,-2.851820973532879e-12,-0.586690842607044,-2.2,-2.8590719513970696e-14,21.736176148060736,3.3261021290994914e-15,-1.0521050850228084e-12,0.6322073204306649,1.600000000000001,-2.114205231444744e-14,2.436536792295638,0.7999999999999998,1.8554493253758854e-14,-0.0031962575749720904
0.062,pd_gc_low_gain,9.152349933507126e-15,22.747212681203756,5.095171332395143e-12,4.087246216869371e-15,-1.2146321145584281e-12,1.0523188433862732e-11,-0.7000000000000003,5.128505989411821e-14,-6.188191757477489,7.957505590574142e-15,-2.2495443398122645e-12,-0.5866908426112137,-2.2,-2.3518079916091938e-14,21.736176148060704,1.6700102297417725e-15,-8.280459496788594e-13,0.6322073204297034,1.600000000000001,-1.7569699334722544e-14,2.4365367922956245,0.7999999999999998,1.5089188220434302e-14,-0.0031962575749762113
0.064,pd_gc_low_gain,5.019290823904188e-15,22.747212681203774,4.031654546467153e-12,2.1726976042570453e-15,-9.572743063061627e-13,8.338934953234222e-12,-0.7000000000000002,4.144392172763653e-14,-6.188191757477418,4.410286200437932e-15,-1.7736096950681048e-12,-0.5866908426145159,-2.2,-1.958149947532893e-14,21.736176148060675,3.668413924812551e-16,-6.515844186302587e-13,0.6322073204289463,1.600000000000001,-1.330914888871841e-14,2.436536792295612,0.7999999999999998,1.2031650326470557e-14,-0.003196257574980465
0.066,pd_gc_low_gain,2.081568814489375e-15,22.74721268120379,3.1857081862938502e-12,6.643601559989531e-16,-7.54168724129046e-13,6.614012239972857e-12,-0.7000000000000001,3.3711955801743336e-14,-6.188191757477367,1.6147533334767595e-15,-1.3977664334805864e-12,-0.5866908426171263,-2.2,-1.5458607370429937e-14,21.736176148060657,-6.585099248758812e-16,-5.126756586785682e-13,0.6322073204283499,1.600000000000001,-1.0698027581026166e-14,2.4365367922955996,0.7999999999999998,8.96043783089801e-15,-0.003196257574983169
0.068,pd_gc_low_gain,1.9016556403545703e-15,22.747212681203802,2.511820478397137e-12,-5.235588912047631e-16,-5.939595236018581e-13,5.252606662663365e-12,-0.7000000000000001,2.7249538561370878e-14,-6.188191757477325,-5.875654001411582e-16,-1.1011593668089589e-12,-0.5866908426191838,-2.2,-1.2731994774424126e-14,21.736176148060643,-1.4650790077836577e-15,-4.0328454145388826e-13,0.6322073204278802,1.600000000000001,-8.105235465788201e-15,2.436536792295592,0.7999999999999998,7.153266451176902e-15,-0.0031962575749839585
0.07,pd_gc_low_gain,3.574646279718917e-15,22.74721268120381,1.994216498006276e-12,-1.4588542364763217e-15,-4.676476726357793e-13,4.178659020861197e-12,-0.7000000000000001,2.1879443914086026e-14,-6.188191757477283,-2.3219591994085584e-15,-8.671968996337e-13,-0.5866908426208224,-2.2,-1.0422836945852378e-14,21.73617614806063,-2.0994892604307234e-15,-3.172051263235328e-13,0.6322073204275106,1.600000000000001,-6.0336628351334025e-15,2.436536792295585,0.7999999999999998,6.006119663494975e-15,-0.003196257574985779
0.07200000000000001,pd_gc_low_gain,5.100745884088754e-15,22.747212681203795,1.5638855285891477e-12,-2.195053756105401e-15,-3.6809975981453954e-13,3.331887877909508e-12,-0.7000000000000001,1.7398593253097598e-14,-6.1881917574772265,-3.687427175224175e-15,-6.827339879078082e-13,-0.586690842622103,-2.2,-8.630935770314149e-15,21.736176148060604,-2.598410619173343e-15,-2.494606793713098e-13,0.6322073204272195,1.600000000000001,-4.6749526651472924e-15,2.436536792295576,0.7999999999999998,4.857159061966984e-15,-0.003196257574987771
0.074,pd_gc_low_gain,6.337970968170886e-15,22.7472126812038,1.230664219009146e-12,-2.7743835509311246e-15,-2.8966489741286177e-13,2.664500468945993e-12,-0.7000000000000001,1.3944016426051363e-14,-6.1881917574772,-4.7621307308506624e-15,-5.373517778132436e-13,-0.586690842623111,-2.2,-7.296590821893996e-15,21.736176148060597,-2.990700945354807e-15,-1.961451630907318e-13,0.6322073204269907,1.600000000000001,-4.179735950552715e-15,2.4365367922955743,0.7999999999999998,3.896725397478083e-15,-0.0031962575749888353
0.076,pd_gc_low_gain,7.32226721952684e-15,22.747212681203802,9.716068156638266e-13,-3.230160733394259e-15,-2.2788859123156724e-13,2.138629623927277e-12,-0.7000000000000001,1.1214564786579045e-14,-6.188191757477184,-5.6077356564821236e-15,-4.2280246281573044e-13,-0.5866908426239078,-2.2,-5.627394995199611e-15,21.73617614806059,-3.2991618654095756e-15,-1.5423046002738436e-13,0.632207320426811,1.600000000000001,-3.2415924085935614e-15,2.4365367922955725,0.7999999999999998,3.2796796164240156e-15,-0.003196257574989558
0.078,pd_gc_low_gain,8.100691010955399e-15,22.7472126812038,7.739316789087418e-13,-3.5886459706390866e-15,-1.7924261862241375e-13,1.724426567956741e-12,-0.7000000000000001,8.951992220996265e-15,-6.1881917574771625,-6.272905531567243e-15,-3.3258493754255957e-13,-0.5866908426245454,-2.2,-4.6716772170100925e-15,21.73617614806058,-3.541607047793576e-15,-1.2122259119200017e-13,0.6322073204266686,1.600000000000001,-3.3784616117922105e-15,2.436536792295569,0.7999999999999998,2.219727480101766e-15,-0.003196257574990404
0.08,pd_gc_low_gain,8.71469895214516e-15,22.747212681203806,5.995008630422521e-13,-3.870533492300606e-15,-1.4094376083075975e-13,1.3982441691824598e-12,-0.7000000000000001,7.190342945464724e-15,-6.188191757477144,-6.795980002455153e-15,-2.615372354439553e-13,-0.5866908426250358,-2.2,-3.4884479055874526e-15,21.73617614806058,-3.732172752471071e-15,-9.528285233874752e-14,0.6322073204265583,1.600000000000001,-3.232939487229877e-15,2.4365367922955703,0.7999999999999998,1.7170429987856076e-15,-0.0031962575749899217
0.082,pd_gc_low_gain,9.198292217860803e-15,22.7472126812038,4.740686320585388e-13,-4.092129732123043e-15,-1.1079811991121852e-13,1.1414276655073425e-12,-0.7000000000000001,5.6332921130755976e-15,-6.18819175747713,-7.207202811779077e-15,-2.0561140466196208e-13,-0.586690842625424,-2.2,-3.2670747387169706e-15,21.73617614806057,-3.881854060507112e-15,-7.484065401802052e-14,0.6322073204264703,1.600000000000001,-2.6210941080695953e-15,2.436536792295568,0.7999999999999998,9.42758905262265e-16,-0.0031962575749901996
0.084,pd_gc_low_gain,9.578809663039128e-15,22.7472126812038,3.736438753379442e-13,-4.266275049144263e-15,-8.707265851061e-14,9.392720286634513e-13,-0.7000000000000001,4.299555085443607e-15,-6.18819175747712,-7.530373860095018e-15,-1.6158552415797054e-13,-0.5866908426257307,-2.2,-2.9391529127203903e-15,21.73617614806057,-3.999433788617727e-15,-5.878986405530747e-14,0.6322073204264024,1.600000000000001,-1.8419895512495398e-15,2.4365367922955676,0.7999999999999998,8.547847242905141e-16,-0.0031962575749896645
0.08600000000000001,pd_gc_low_gain,9.877979337325415e-15,22.747212681203816,2.988330311036293e-13,-4.4030749624536744e-15,-6.839995665470563e-14,7.801596115400406e-13,-0.7000000000000001,3.597192721938029e-15,-6.188191757477124,-7.784235645552384e-15,-1.2693089272868272e-13,-0.5866908426259774,-2.2,-2.320806315751809e-15,21.736176148060576,-4.091771183083394e-15,-4.616869723283368e-14,0.6322073204263471,1.600000000000001,-9.45360605221639e-16,2.436536792295568,0.7999999999999998,5.973461512801704e-16,-0.0031962575749903003
0.088,pd_gc_low_gain,1.01130351088892e-14,22.747212681203802,2.319331939533966e-13,-4.5104988329123905e-15,-5.371193522935797e-14,6.549226950810863e-13,-0.7000000000000001,2.8017688888538427e-15,-6.1881917574771075,-7.983559477834372e-15,-9.96619161409947e-14,-0.5866908426261669,-2.2,-1.6236065158446736e-15,21.736176148060565,-4.164272660664899e-15,-3.625073879075233e-14,0.632207320426305,1.600000000000001,-1.6139104921712713e-15,2.436536792295563,0.7999999999999998,2.034186777885852e-16,-0.003196257574990398
0.09,pd_gc_low_gain,1.0297573950619722e-14,22.747212681203802,1.8128629839767988e-13,-4.59480427749955e-15,-4.215272229357974e-14,5.564034999220014e-13,-0.7000000000000001,2.299815218305699e-15,-6.1881917574771075,-8.139968506972478e-15,-7.820451456905287e-14,-0.5866908426263153,-2.2,-9.225614050035943e-16,21.73617614806056,-4.221163934510075e-15,-2.844563692258802e-14,0.6322073204262717,1.600000000000001,-5.233874139693894e-16,2.436536792295565,0.7999999999999998,6.072148213922513e-16,-0.0031962575749901008
0.092,pd_gc_low_gain,1.0442320185478214e-14,22.7472126812038,1.418417862930476e-13,-4.6609263633761255e-15,-3.3061042938288076e-14,4.788612271550402e-13,-0.7000000000000001,1.7693157904837584e-15,-6.188191757477099,-8.262635964754283e-15,-6.13337288909024e-14,-0.5866908426264307,-2.2,-1.1644299379587937e-15,21.736176148060558,-4.265697192926247e-15,-2.226662920808586e-14,0.6322073204262452,1.600000000000001,-7.97411760623881e-16,2.436536792295563,0.7999999999999998,2.185094712455001e-17,-0.003196257574991297
0.094,pd_gc_low_gain,1.055576004563743e-14,22.74721268120381,1.1406749504344825e-13,-4.712744159358141e-15,-2.5908897991007812e-14,4.1786435510306156e-13,-0.7000000000000001,1.1939208445455555e-15,-6.188191757477097,-8.358754271454897e-15,-4.805915335030662e-14,-0.5866908426265244,-2.2,-1.4218584445126004e-15,21.736176148060565,-4.3005637997249115e-15,-1.7433303399332494e-14,0.6322073204262239,1.600000000000001,-1.013523511766531e-15,2.4365367922955645,0.7999999999999998,2.71839567770479e-16,-0.003196257574990428
0.096,pd_gc_low_gain,1.0644572371475133e-14,22.747212681203802,9.043877770440739e-14,-4.753305705389383e-15,-2.0280773015620963e-14,3.698720523113803e-13,-0.7000000000000001,1.3105047519609242e-15,-6.188191757477091,-8.433955932657129e-15,-3.760083060111658e-14,-0.5866908426265989,-2.2,-3.077625112084375e-16,21.73617614806056,-4.327921268373618e-15,-1.367873432435354e-14,0.6322073204262073,1.600000000000001,-1.444029112768404e-15,2.4365367922955636,0.7999999999999998,4.698781386468467e-16,-0.0031962575749911694
0.098,pd_gc_low_gain,1.0713982864201032e-14,22.7472126812038,6.80304801253378e-14,-4.7850214923833834e-15,-1.585789349699998e-14,3.320976393249221e-13,-0.7000000000000001,1.0373200484605688e-15,-6.188191757477097,-8.49273986247012e-15,-2.939196490649559e-14,-0.5866908426266533,-2.2,-5.581554890859991e-16,21.736176148060554,-4.349238680136103e-15,-1.0658705881242399e-14,0.6322073204261951,1.600000000000001,8.366764412486184e-17,2.4365367922955654,0.7999999999999998,6.272179189291373e-16,-0.003196257574991751
0.1,pd_gc_low_gain,1.0768149397338585e-14,22.747212681203802,5.608342425750662e-14,-4.809785797994598e-15,-1.2382152805607123e-14,3.0240611417433523e-13,-0.7000000000000001,7.481995725645676e-16,-6.188191757477095,-8.538609667772402e-15,-2.2934902651140746e-14,-0.5866908426266995,-2.2,-6.861977138264668e-16,21.736176148060558,-4.365851153989915e-15,-8.306236926906118e-15,0.632207320426185,1.600000000000001,-4.8455397278850973e-17,2.436536792295562,0.7999999999999998,-1.4806794306077374e-16,-0.0031962575749922132
